mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N2_random_year,2,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.551955614226576,0.8821772806780959,1023.3629669459987,837.21576,0.8181024585791196
N3_random_year,3,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.25562250182549,0.7931908542301922,1023.3629669459989,696.7752,0.6808681084082056
N4_random_year,4,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.4509100821450645,0.9149569884325532,1023.3629669459989,805.9846,0.7875843128718135
N5_random_year,5,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.466043932612289,0.8835176418330587,1023.3629669459989,845.6876,0.8263809121352913
N6_random_year,6,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.083880670861125,0.8738783896557392,1023.3629669459989,814.7057,0.7961062836853203
N7_random_year,7,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.25292815419971,0.9180458266512487,1023.3629669459989,899.6569,0.8791181139489017
N8_random_year,8,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.259047452180544,0.886747121647345,1023.3629669459987,843.012,0.8237663968255221
N9_random_year,9,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.297065676038557,0.9017555929087022,1023.3629669459987,881.92926,0.8617951682244569
N10_random_year,10,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.094732708855114,0.8737090803149603,1023.3629669459987,804.5736,0.7862055149401294
N11_random_year,11,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.54324690877233,0.897914767595578,1023.3629669459989,839.99524,0.8208184841440892
N12_random_year,12,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.018483952801684,0.9373051523265582,1023.3629669459989,981.0241,0.9586277211245673
N13_random_year,13,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.207723757114429,0.9187510883426524,1023.3629669459987,927.6189,0.9064417283465409
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.787605205488854,0.8941023830320655,1023.3629669459989,842.109,0.822883997162953
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.927168452791712,0.9231282047564744,1023.3629669459989,904.5282,0.8838781815034332
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.2191615764828025,0.9185726398652069,1023.3629669459989,965.23596,0.9432000112282707
N17_random_year,17,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.606352771969629,0.9281334481459296,1023.3629669459989,968.18317,0.9460799323169133
N18_random_year,18,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.842857535345981,0.8932403573416107,1023.3629669459989,799.7076,0.781450576575931
N19_random_year,19,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.24855760899826,0.8713091631332248,1023.3629669459989,792.6654,0.7745691713263503
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.544882374359809,0.9134908687179728,1023.3629669459989,884.31775,0.864129128751345
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.286624374529648,0.9487233451866104,1023.3629669459987,996.5613,0.9738101841528354
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.563732558370533,0.9435649764830468,1900.646354450705,1561.1265,0.821366090113551
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.712857007957248,0.9680768266080649,1900.646354450705,1694.2705,0.8914180714603014
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.470886579782289,0.961559282461947,1900.646354450705,1655.6837,0.8711161400137545
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.956777297078312,0.9401855747668845,1900.646354450705,1555.4631,0.8183864037216753
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.392038584251939,0.9450412026060544,1900.646354450705,1574.0474,0.8281642503327014
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.57039156416288,0.9177136989987195,1900.646354450705,1508.7079,0.7937867463924979
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.19691325703843,0.9123268606172223,1900.646354450705,1487.8955,0.7828365883681229
N8_random_year,8,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.093842682875476,0.973399116582962,1900.646354450705,1700.4092,0.8946478526663765
N9_random_year,9,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.524261418472276,0.9611003651843315,1900.646354450705,1677.1367,0.8824033544287094
N10_random_year,10,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.2749493512640813,0.9718419600415131,1900.646354450705,1749.4681,0.9204595771074106
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.07072856088514,0.9220098053817515,1900.646354450705,1513.2833,0.7961940534869559
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.763561222196685,0.9762388791471528,1900.646354450705,1784.7495,0.9390224054777145
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,12.51962847736105,0.8923561371125106,1900.646354450705,1420.7715,0.7475201691508829
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.111975670033715,0.9216551624169285,1900.646354450705,1513.283,0.7961938608099034
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.919602013154651,0.9577012236806678,1900.646354450705,1631.7576,0.8585277132373003
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.834889694566349,0.9584295808538451,1900.646354450705,1662.6418,0.8747770682377342
N17_random_year,17,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.7192740358435787,0.9766196607193925,1900.646354450705,1760.1257,0.926066928916168
N18_random_year,18,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.157692572196605,0.9556541192047913,1900.646354450705,1614.0876,0.8492309170007869
N19_random_year,19,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.2400322528366314,0.9721421775249911,1900.646354450705,1754.039,0.9228644436258697
N20_random_year,20,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.9226488319692043,0.9834690504096405,1900.646354450705,1885.687,0.9921293392129866
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,2.6946721032336787,0.9768311883270541,1900.646354450705,1760.7959,0.9264195279223196
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,47.00224142507424,0.5958743631638633,1900.646354450705,1250.8286,0.6581069699537792
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,39.22951122487859,0.6627043577954348,1900.646354450705,1305.8037,0.687031392178627
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.469867933589946,0.781009877684188,1900.646354450705,1866.7222,0.9821512369186853
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,40.70891268832784,0.6499844525222833,1900.646354450705,1114.5527,0.5864072144536907
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,45.58355311001426,0.6080722563156088,1900.646354450705,1139.2284,0.599389986931014
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,50.66813416858429,0.5643549888824138,1900.646354450705,869.95374,0.45771467864835
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.890430347830776,0.8203839176147388,1900.646354450705,1721.6421,0.9058192681727537
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,41.346776657944446,0.6445000931572719,1900.646354450705,1102.2191,0.5799180440011332
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.69868316923136,0.6930624448416013,1900.646354450705,1260.4141,0.6631502275783783
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.327540211018174,0.7134495504128311,1900.646354450705,1351.54,0.7110949577219486
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,43.27169005291336,0.6279496728366522,1900.646354450705,1094.3969,0.575802462158839
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.36195665419532,0.695957622033214,1900.646354450705,1392.5875,0.7326915505102085
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.910733643358423,0.734229272052749,1900.646354450705,1361.9514,0.7165727663257139
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.345537334812676,0.7132948110026636,1900.646354450705,1436.746,0.7559249348598115
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.354686476085917,0.7648041932165448,1900.646354450705,1411.0417,0.7424009967675823
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,32.80879224027561,0.7179097494943576,1900.646354450705,1371.5505,0.7216232172269412
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.685206791038187,0.7705603847483903,1900.646354450705,1614.6914,0.8495485772347443
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.18712765971902,0.7318528341533462,1900.646354450705,1282.9602,0.6750125829951706
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.526790103180023,0.7375304215932673,1900.646354450705,1445.1229,0.7603323582110225
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.848941425410572,0.7605545853234054,1900.646354450705,1513.6793,0.7964024016064378
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.345547580495214,0.7304907384440753,1900.646354450705,1326.5759,0.6979604199529066
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.292074566508436,0.8341265930368735,1900.646354450705,1440.9082,0.7581148380133181
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.41266017845328,0.850285812542661,1900.646354450705,1304.9622,0.6865886203118857
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.435998167687986,0.9016731989315656,1900.646354450705,1541.7661,0.8111798966025044
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.512940715521918,0.9268056696084863,1900.646354450705,1612.1086,0.8481896902088507
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.01975330707289,0.8536640288744717,1900.646354450705,1352.53,0.7116158280206535
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.5836522366116625,0.9347956991678799,1900.646354450705,1683.0897,0.8855354483691458
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.340404526073944,0.9540831604062421,1900.646354450705,1735.2216,0.9129639259580586
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.319214291251181,0.9456673464428964,1900.646354450705,1699.937,0.8943994277199658
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.052394083610532,0.947961468660566,1900.646354450705,1676.4033,0.8820174865181523
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.635317436166014,0.9257534736138964,1900.646354450705,1591.5238,0.8373592488597884
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.818522411676396,0.9327762835784519,1900.646354450705,1589.3184,0.8361988834236971
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.158750341927286,0.9298510011916266,1900.646354450705,1606.9716,0.8454868807414776
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.578792801462647,0.9004454495612945,1900.646354450705,1523.2036,0.8014134821632625
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.448143262451612,0.9015687753124578,1900.646354450705,1524.7898,0.8022480307035055
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.552700297889052,0.9608558474782232,1900.646354450705,1767.6677,0.9300350485875836
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.873525555496216,0.9323033661206832,1900.646354450705,1667.8668,0.8775261201977173
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.295060536401161,0.9630710361485674,1900.646354450705,2012.8627,1.0590411341830939
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.497911320872147,0.9355329002273522,1900.646354450705,1676.629,0.8821362398082022
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.291574660770069,0.9459049922004483,1900.646354450705,1733.0396,0.91181589185333
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.789639327601376,0.9158286050257922,1900.646354450705,1586.4714,0.8347010120172367
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.434714838313515,0.9532722796091041,1900.646354450705,1714.3254,0.9019697091143357
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,57.438230173093665,0.5061456508527473,1900.646354450705,989.3821,0.5205503263462501
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.12536183046214,0.6979918661652885,1900.646354450705,1373.5227,0.7226608473805634
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.513963966090408,0.772032731887323,1900.646354450705,1380.7056,0.7264400150891194
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.214960094982064,0.7660055617265213,1900.646354450705,1384.6528,0.728516816812784
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,37.327785938684826,0.6790554065767052,1900.646354450705,1231.2302,0.6477955363585804
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.67925721534887,0.7276215004117026,1900.646354450705,1184.1161,0.623007055517912
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.919721995033516,0.8287300755715182,1900.646354450705,1672.0385,0.8797209687289058
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.65737562292608,0.8051917084157205,1900.646354450705,1502.1595,0.7903414237903127
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.209957168975464,0.7144605303215743,1900.646354450705,1244.593,0.6548261935544646
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.115590210615462,0.7926539680649095,1900.646354450705,1476.7205,0.7769569838841237
N11_random_year,11,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,39.2549029321505,0.6624860396990953,1900.646354450705,1099.1245,0.5782898586814703
N12_random_year,12,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.771956195639483,0.7354224816261118,1900.646354450705,1281.239,0.6741070008482238
N13_random_year,13,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.89141833098007,0.794581399627143,1900.646354450705,1466.1975,0.7714204730050175
N14_random_year,14,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.087119332608097,0.8100947764290181,1900.646354450705,1513.4487,0.7962810792890207
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,43.88663272391641,0.6226623909751483,1900.646354450705,1002.72943,0.5275728589930855
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.298181616649433,0.859868107873133,1900.646354450705,1675.7748,0.8816867884703062
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.792359065334633,0.7696390886617447,1900.646354450705,1404.7441,0.7390875937207041
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.894635792174924,0.8031517436377347,1900.646354450705,1457.6897,0.7669441997203649
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.104384011153098,0.7497602802202503,1900.646354450705,1401.8113,0.7375445074325805
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.404337132490355,0.8159653430887552,1900.646354450705,1477.883,0.77756866930026
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.48914473894854,0.789442143328928,1900.646354450705,1385.8737,0.7291591378802744
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.569527862547456,0.8317410474425684,1900.646354450705,1419.9327,0.7470788744748779
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.90977455852568,0.8202175959409388,1900.646354450705,1256.6101,0.6611488268079417
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.483605380533723,0.9270578950465604,1900.646354450705,1665.4102,0.8762335783035823
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.2609902026799,0.9031779187739806,1900.646354450705,1491.4033,0.7846821776287373
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.862121718461712,0.9238034086331439,1900.646354450705,1587.5283,0.8352570779908725
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.019761110158166,0.913850016152028,1900.646354450705,1560.5836,0.8210804784959997
N7_random_year,7,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.05495743222653,0.9049493901345818,1900.646354450705,1454.904,0.7654785696073632
N8_random_year,8,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.600893200878101,0.9260494534562727,1900.646354450705,1623.136,0.8539915816149913
N9_random_year,9,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.141227419563409,0.9300016634142105,1900.646354450705,1600.8033,0.8422415569198308
N10_random_year,10,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.847780885810238,0.9583187422914051,1900.646354450705,1768.879,0.9306723600517078
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.085792180445464,0.9304782960307085,1900.646354450705,1611.8435,0.8480501920228104
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.360412408162764,0.9281171091798378,1900.646354450705,1584.0885,0.8334472624363467
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.025313235041183,0.9653903255407701,1900.646354450705,1781.0807,0.937092102539666
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.102382379831624,0.9131396378336616,1900.646354450705,1556.9061,0.8191456155343744
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.173444940684123,0.955518680218188,1900.646354450705,1752.9657,0.9222997714105536
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.795229431498674,0.9071825335021304,1900.646354450705,1504.3357,0.7914863750622005
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.143068124171796,0.9557798603224957,1900.646354450705,1737.778,0.9143089402361692
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.9776093300690905,0.9572024763192984,1900.646354450705,1760.9984,0.9265260783323753
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.375449300513246,0.9451838373964876,1900.646354450705,1652.2728,0.8693215459463796
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.239264988918453,0.8603746734959654,1900.646354450705,1393.7838,0.7333209622151786
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.66350730394019,0.9255110969118252,1900.646354450705,1584.2238,0.8335184244944188
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,57.34852317667283,0.506916952304722,1900.646354450705,907.3495,0.47738996009434664
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,54.65790360109663,0.5300509203133932,1900.646354450705,969.82764,0.5102620139973564
N3_random_year,3,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.352491270639543,0.7304310365422831,1900.646354450705,1348.1833,0.7093288798583499
N4_random_year,4,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.01989635767042,0.7332906901872347,1900.646354450705,1352.8241,0.7117705476938446
N5_random_year,5,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,34.776197805735386,0.7009939811618234,1900.646354450705,1347.5171,0.7089783360740921
N6_random_year,6,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.404988000474773,0.7557736925522258,1900.646354450705,1618.009,0.8512941028794052
N7_random_year,7,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.735169520257468,0.7701308048145056,1900.646354450705,1574.3484,0.8283226308698908
N8_random_year,8,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,31.547065367999103,0.7287580869419413,1900.646354450705,1358.3782,0.7146927520983787
N9_random_year,9,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,38.37289934332545,0.6700695134062774,1900.646354450705,1241.8207,0.6533675640410386
N10_random_year,10,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,32.308460512609955,0.7222116055748707,1900.646354450705,1391.0366,0.7318755631926938
N11_random_year,11,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.010534369368465,0.7505672001692387,1900.646354450705,1383.629,0.7279781559995611
N12_random_year,12,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,48.56353435910037,0.5824503543906461,1900.646354450705,1060.5427,0.5579905604879748
N13_random_year,13,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.03341766727457,0.6987824027944995,1900.646354450705,1339.8354,0.704936742219974
N14_random_year,14,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,40.17116133552965,0.6546080428303218,1900.646354450705,1219.9288,0.6418494582914543
N15_random_year,15,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.647882043539248,0.7966753265180897,1900.646354450705,1733.0461,0.9118193600402758
N16_random_year,16,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.31787345131817,0.7909147351902268,1900.646354450705,1685.1423,0.886615403248643
N17_random_year,17,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.329183731753155,0.7822194815442658,1900.646354450705,1531.7257,0.8058972698529642
N18_random_year,18,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.28450328308503,0.7826036443889444,1900.646354450705,1646.9397,0.8665155900302124
