mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7148605838399676,0.7465926181690394,163.30438946050324,194.18057,1.189071360244913
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1588896399979323,0.589190960948767,163.30438946050327,127.284355,0.77943009115722
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0310614486087353,0.6345041423387972,163.30438946050327,191.46684,1.1724537428779602
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1070440927302458,0.6075694317858706,163.30438946050327,199.68115,1.2227543485109125
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2164314612933331,0.5687932461916798,163.30438946050324,178.7427,1.0945370598385464
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2038833843786185,0.573241351724217,163.30438946050327,193.65509,1.1858535522027016
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.066809737971088,0.6218319085955568,163.30438946050327,178.38611,1.0923534204301464
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1683375547526487,0.5858418165199413,163.30438946050324,208.82895,1.2787711932575865
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0561338615754285,0.625616347054372,163.30438946050327,178.89897,1.0954939554817393
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.3210664034208401,0.5317017246671115,163.30438946050327,210.05759,1.2862947980998778
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1267764910136377,0.6005745918138861,163.30438946050327,202.58076,1.2405102241266082
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0814762907584774,0.6166328350610031,163.30438946050327,178.98709,1.0960335582880512
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2077156625172396,0.5718828664593847,163.30438946050327,209.50397,1.2829046909105084
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1111909222373995,0.6060994427669455,163.30438946050327,178.02208,1.090124276854357
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.3347433332170817,0.5268534576770163,163.30438946050327,228.10274,1.3967948943707151
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.3844155270596241,0.5092454081132478,163.30438946050327,224.35426,1.3738409852107882
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.4163639355814657,0.49792017527736077,163.30438946050324,228.72293,1.400592670312282
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2887589678424105,0.5431542272230995,163.30438946050327,200.4765,1.227624695987311
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1467144082770857,0.5935068984382729,163.30438946050327,199.00134,1.2185915114153614
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2087275388596708,0.5715241714348321,163.30438946050324,211.21266,1.293367939716329
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2334325201970877,0.5627666251657835,163.30438946050327,199.10199,1.2192078265859991
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.189343990505588,0.5783953493260747,163.30438946050324,208.3067,1.2755731940110357
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.795948534891655,0.7178481526906557,163.30438946050327,130.2252,0.7974384821987265
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7278261724422057,0.7419965109897324,163.30438946050327,123.04648,0.7534793074330947
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8145949440788381,0.7112382796056254,163.30438946050327,88.37393,0.5411607867781147
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8974303956297383,0.6818743513448975,163.30438946050324,102.17796,0.625690243810309
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6168041975882697,0.7813521400584305,163.30438946050327,117.60109,0.7201342833836197
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5555712344457246,0.8030583093765834,163.30438946050327,150.19232,0.919707806223232
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6292011133204998,0.776957618903538,163.30438946050324,145.36157,0.8901265467869258
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.562456599582322,0.8006175504486777,163.30438946050327,133.65347,0.818431600901432
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4454588505541797,0.8420915020576456,163.30438946050327,142.64444,0.8734880928094437
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.47576420804438424,0.8313487062305319,163.30438946050327,152.87773,0.9361520031904417
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5507280251177633,0.8047751546233382,163.30438946050327,148.29312,0.9080779875409088
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5354850559086796,0.8101785591555267,163.30438946050327,141.14307,0.8642943822424737
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4490062709268513,0.8408339946090411,163.30438946050327,148.88191,0.9116834686642261
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4558303922066963,0.8384149457120752,163.30438946050327,155.32925,0.9511639868563269
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5152176666808969,0.8173630454132153,163.30438946050327,152.63365,0.9346573734952442
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4952609920658433,0.824437387989341,163.30438946050324,165.81992,1.0154039111826172
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4417916718111354,0.8433914620568236,163.30438946050327,156.30034,0.9571104565007417
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5511030251210524,0.8046422227326055,163.30438946050327,168.70906,1.0330956885255629
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.40112129311210637,0.8578085028297722,163.30438946050324,163.248,0.9996547039423942
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.35622405605192187,0.8737239016530653,163.30438946050327,154.61629,0.946798109605258
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4463847353171933,0.8417632897614631,163.30438946050324,169.82483,1.0399281345871985
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2934721702023513,0.5414834675014535,163.30438946050327,107.30718,0.6570991916782799
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1763425546578428,0.5830041638175978,163.30438946050327,91.090996,0.5577988202858776
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9689675640427412,0.6565154954211836,163.30438946050327,137.79962,0.8438206837995583
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.6665760605075155,0.4092237204535685,163.30438946050324,72.00458,0.44092248759874125
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8176620760447483,0.7101510272115483,163.30438946050327,113.510216,0.6950836786094526
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8965799334219242,0.6821758274736701,163.30438946050327,118.06259,0.7229603070852479
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8466860945173482,0.6998624468958634,163.30438946050324,184.28304,1.1284634533531075
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9423912665576184,0.6659363952675421,163.30438946050327,196.57706,1.203746314071427
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.751123644443351,0.7337379057224263,163.30438946050327,168.86208,1.0340326819353804
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8782141568731394,0.6886862204869767,163.30438946050327,190.89627,1.1689598263868053
N11_random_year,11,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0748554139525417,0.6189798368327404,163.30438946050327,128.0297,0.7839941965214647
N12_random_year,12,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9556341660170814,0.6612419855382398,163.30438946050327,138.43005,0.8476811564481439
N13_random_year,13,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.3210231851733534,0.5317170448892505,163.30438946050327,100.43495,0.615016853582602
N14_random_year,14,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8020949214389546,0.7156693506166825,163.30438946050327,155.44397,0.9518664516005438
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7628359393209748,0.7295860724177727,163.30438946050327,158.28522,0.969264927954916
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9056532546690195,0.6789594708389444,163.30438946050324,163.59142,1.0017576131647068
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0053768085967685,0.6436089629511481,163.30438946050327,121.42079,0.7435243597989345
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9304713304661859,0.6701618342759383,163.30438946050327,225.28394,1.3795338648956652
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9099542121662132,0.6774348457534829,163.30438946050324,181.34322,1.110461369357389
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0246928254109426,0.636761723980453,163.30438946050327,131.12886,0.8029720505788828
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8890556642890469,0.6848430683095152,163.30438946050324,203.52284,1.246279068674088
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7931390709812318,0.7188440656140744,163.30438946050327,137.37138,0.8411983543174556
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6868902627663727,0.7565076785213077,163.30438946050327,115.08852,0.7047484554185044
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5184509441417451,0.8162168969269112,163.30438946050327,138.67317,0.8491698995672725
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7981119119432687,0.717081267892479,163.30438946050324,109.56915,0.6709504453248736
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7577550719100984,0.7313871638992813,163.30438946050327,131.54207,0.8055023439113376
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.44362813317150085,0.8427404639801579,163.30438946050327,135.33865,0.8287508621878537
N7_random_year,7,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6286015647225313,0.7771701499115781,163.30438946050324,128.74525,0.7883759581841482
N8_random_year,8,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.48606441281497687,0.8276974377423214,163.30438946050327,164.91434,1.009858569650323
N9_random_year,9,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7933588445196456,0.718766159182773,163.30438946050327,121.82654,0.746008962088569
N10_random_year,10,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4153815463121721,0.8527534564202135,163.30438946050327,150.47491,0.9214382727120451
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5086098859120255,0.8197054048357449,163.30438946050327,142.59238,0.8731692833245717
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7810489196891232,0.7231298433644943,163.30438946050327,111.04076,0.6799618589091397
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5919649954418972,0.7901572655961553,163.30438946050327,159.11609,0.974352798432716
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5589559194573568,0.8018584891787583,163.30438946050327,157.26431,0.9630133841697899
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.38380452852047786,0.8639470367986978,163.30438946050327,158.6149,0.9712837432333878
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.45757845570730893,0.8377952833541578,163.30438946050324,144.08698,0.8823215075459138
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.36446457098483237,0.8708027623969734,163.30438946050327,181.91248,1.1139472502050214
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.42236138236256104,0.8502792089667627,163.30438946050327,148.65642,0.9103026461063599
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4992160054317892,0.8230353949226827,163.30438946050324,161.41866,0.9884526431210747
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.3755543202052928,0.866871612213782,163.30438946050327,169.6399,1.0387956694768088
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.44305633173122144,0.8429431590359268,163.30438946050324,147.02092,0.9002876180212114
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2239308669647524,0.5661348190809354,163.30438946050327,108.96663,0.6672608702577155
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1452147606310112,0.5940385010923448,163.30438946050327,97.911255,0.5995629095229756
N3_random_year,3,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.035657841903462,0.632874789683171,163.30438946050327,159.0363,0.9738642126190009
N4_random_year,4,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0505127154417089,0.6276089592599347,163.30438946050324,118.309135,0.7244700269714791
N5_random_year,5,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9178298290665413,0.674643057390645,163.30438946050327,161.74806,0.9904697765206696
N6_random_year,6,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8984387598474304,0.6815169013160193,163.30438946050327,178.09264,1.090556332850268
N7_random_year,7,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0145336975787,0.6403629828046926,163.30438946050324,114.31709,0.7000246182798198
N8_random_year,8,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9254848700698035,0.6719294598832468,163.30438946050327,191.54004,1.1729019635986317
N9_random_year,9,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9883705272564259,0.649637435252681,163.30438946050327,139.40921,0.853677054643994
N10_random_year,10,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1064304715718543,0.607786951306039,163.30438946050327,181.28903,1.1101295720300792
N11_random_year,11,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8732134882152077,0.6904588827104324,163.30438946050327,189.57877,1.1608920402901481
N12_random_year,12,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0975121389192444,0.6109483668028282,163.30438946050327,207.09041,1.2681251802804854
N13_random_year,13,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8191527403196265,0.7096226090281639,163.30438946050327,182.76729,1.1191817244582505
N14_random_year,14,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0345606314785354,0.633263734363272,163.30438946050327,154.72136,0.9474415217133556
N15_random_year,15,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9691486090240354,0.656451317683957,163.30438946050327,181.08643,1.1088889060452811
N16_random_year,16,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.9796070044227627,0.6527439729847874,163.30438946050324,172.51013,1.0563716774904006
N17_random_year,17,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.0360209499841817,0.6327460733010725,163.30438946050327,188.90733,1.15678050050034
N18_random_year,18,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8243079892649584,0.7077951504055245,163.30438946050327,181.12733,1.1091394125602112
N19_random_year,19,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8126137819233056,0.7119405719492868,163.30438946050324,172.18808,1.054399581069618
N20_random_year,20,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.052340105308632,0.6269611768919741,163.30438946050327,210.57462,1.289460841647769
N21_random_year,21,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.2412158768535022,0.5600075416790934,163.30438946050324,236.73814,1.4496741006349732
N1_random_year,1,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6938289143524795,0.7540480303442777,163.30438946050327,123.504486,0.7562839338979013
N2_random_year,2,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8912982898277588,0.684048091108311,163.30438946050327,117.59208,0.7200791084126886
N3_random_year,3,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6946864997128768,0.7537440291644848,163.30438946050327,148.40579,0.9087679316312651
N4_random_year,4,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,1.1346933561412256,0.5977681815716058,163.30438946050324,77.77254,0.47624278495132155
N5_random_year,5,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6425496631627757,0.7722257576941801,163.30438946050327,141.17607,0.8644964880208378
N6_random_year,6,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7320215632146228,0.740509307728804,163.30438946050327,116.02397,0.7104767479975098
N7_random_year,7,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.417532069313722,0.851991128190473,163.30438946050324,147.45493,0.9029452669597273
N8_random_year,8,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.36240605203404597,0.8715324765672051,163.30438946050327,175.1707,1.0726637578569735
N9_random_year,9,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6183576608652201,0.7808014605683571,163.30438946050327,129.03688,0.7901617398004654
N10_random_year,10,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5120473207913255,0.8184868855990306,163.30438946050327,177.87018,1.0891941043977624
N11_random_year,11,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.34163309412183374,0.8788961793596323,163.30438946050327,155.9852,0.9551806873650257
N12_random_year,12,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4800012186077116,0.8298467493764059,163.30438946050327,158.6433,0.9714576308217076
N13_random_year,13,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6758588894751578,0.7604181353109529,163.30438946050327,139.84685,0.85635694175877
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.4693339128438522,0.8336281496744746,163.30438946050327,129.03754,0.7901657576222267
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6991283865169078,0.7521694467482147,163.30438946050327,127.54528,0.7810278760901954
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5683023986077621,0.798545302154067,163.30438946050324,147.31395,0.9020819959073436
N17_random_year,17,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5900554430536845,0.7908341733486667,163.30438946050327,132.05217,0.8086259667364469
N18_random_year,18,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.59690167125972,0.7884072878771113,163.30438946050327,138.4476,0.8477886098208294
N19_random_year,19,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.3717193790241341,0.8682310414873516,163.30438946050324,159.68303,0.9778244767476111
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.39332333732929586,0.8605727614883499,163.30438946050327,162.41298,0.9945414184060111
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5371225606373183,0.8095980882281871,163.30438946050324,164.32388,1.0062429038160297
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.8328471809630279,0.5211855998680691,132.90787110582835,127.172005,0.9568432903303814
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6546199232338783,0.6236507092511195,132.90787110582832,150.47968,1.1322104104214326
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6244418179691074,0.6410004844556909,132.90787110582838,126.68387,0.9531705485473515
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6942862258020261,0.6008460491601075,132.90787110582832,141.4878,1.0645554081299662
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7582327091494154,0.5640824054036117,132.90787110582835,142.02168,1.068572399494478
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6670646533172656,0.616496076197321,132.90787110582832,136.57571,1.0275968832769826
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6522659921812786,0.6250040140478041,132.90787110582835,138.99576,1.0458053153674005
N8_random_year,8,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.5909065942366567,0.6602803096166244,132.90787110582832,152.0787,1.1442415228582754
N9_random_year,9,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6055163362632929,0.651880983756534,132.90787110582832,146.6309,1.1032522297690845
N10_random_year,10,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6265965308117941,0.6397617127328467,132.90787110582832,145.21216,1.092577565157893
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6128982676567615,0.6476370178372503,132.90787110582832,137.90321,1.0375850004486995
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7401448928975675,0.5744813202181047,132.90787110582835,167.16014,1.2577143821535528
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6092164018168049,0.6497537691738958,132.90787110582832,157.38167,1.1841410653963802
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6161624663594957,0.6457603886314529,132.90787110582832,149.55246,1.1252340322095389
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.6528355307910096,0.6246765790825384,132.90787110582832,167.74707,1.262130443568168
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,0.7736617390476711,0.5552120605621864,132.90787110582832,184.71902,1.3898275784668916
