mlp_type,training_size,predictors,nodes,activation,dropout,optimizer,learning_rate,epochs,MSE,R^2,observed_total_runoff,predicted_total_runoff,proportion_runoff_predicted
N14_random_year,14,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.662473426347823,0.9434800932964958,3358.812162739386,3163.7898,0.941937102056206
N15_random_year,15,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.378924495266475,0.9336774550540815,3358.8121627393866,2966.25,0.8831247048899513
N16_random_year,16,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.410053963774523,0.9407823596066411,3358.812162739386,2855.7812,0.8502354736237696
N17_random_year,17,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.593110115507,0.9329045406526523,3358.812162739386,2872.2534,0.8551396383018312
N18_random_year,18,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.51983187246293,0.9259517349889204,3358.812162739386,3037.774,0.9044191156267866
N19_random_year,19,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.97416722969486,0.9207035920890845,3358.812162739386,2857.0012,0.8505986885473842
N20_random_year,20,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.986865982713782,0.9459181034780904,3358.812162739386,3129.6,0.9317579983704135
N21_random_year,21,x_t2m_ts_al2_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.194491317405024,0.937951623691881,3358.812162739386,2956.4275,0.880200305045688
N1_random_year,1,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,4.998800085050016,0.9838130312972,3515.847491952867,3299.8684,0.9385698372173199
N2_random_year,2,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,14.556171635161766,0.9528646293746328,3515.847491952867,2985.0796,0.8490355729809248
N3_random_year,3,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.993532555396804,0.9546865508398191,3515.847491952867,3042.7886,0.8654495341971281
N4_random_year,4,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,11.599675901886549,0.9624382676658727,3515.847491952867,3078.5752,0.875628195579813
N5_random_year,5,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.033647034307629,0.9675093366896158,3515.847491952867,3179.8853,0.904443455293333
N6_random_year,6,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.62767950009949,0.9461567329981336,3515.847491952867,2989.5474,0.850306325892627
N7_random_year,7,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,3.9276664679793107,0.987281544948685,3515.847491952867,3454.3022,0.9824949045713778
N8_random_year,8,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.065231193483811,0.9738834034791245,3515.847491952867,3280.2454,0.9329885237730042
N9_random_year,9,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,9.501432854774308,0.9692327371298648,3515.847491952867,3173.0117,0.9024884401307066
N10_random_year,10,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,5.935081358164692,0.980781192574493,3515.847491952867,3274.4924,0.9313522384390507
N11_random_year,11,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.928644668147308,0.9775638648299734,3515.847491952867,3278.4604,0.9324808475687718
N12_random_year,12,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.260416928438822,0.9667750170295804,3515.847491952867,3269.8274,0.9300253779670941
N13_random_year,13,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,10.809898266891924,0.9649957025787157,3515.847491952867,3168.4722,0.9011972718443574
N14_random_year,14,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.086666622316579,0.9802903335913602,3515.847491952867,3245.398,0.9230769982619762
N15_random_year,15,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.23675012444733,0.9733279958772587,3515.847491952867,3340.6396,0.9501662560971754
N16_random_year,16,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.272247637575456,0.9732130488651246,3515.847491952867,3155.6047,0.8975374340186052
N17_random_year,17,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,8.130561806504863,0.973671851792657,3515.847491952867,3306.3906,0.9404249281482556
N18_random_year,18,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.456786822772165,0.9790918211485509,3515.847491952867,3347.6619,0.9521635602501421
N19_random_year,19,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,6.984501027045658,0.9773829923969981,3515.847491952867,3345.6428,0.9515892910381325
N20_random_year,20,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,7.87018227412887,0.9745150052034175,3515.847491952867,3397.1316,0.9662340586650271
N21_random_year,21,x_seb,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,13.487880547480325,0.9563239384303193,3515.847491952867,3111.5664,0.8850117683920612
N1_random_year,1,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.264663901886124,0.8566634558235939,3515.847491952867,2956.7864,0.8409882350473589
N2_random_year,2,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.68493289167943,0.8909224323444654,3515.847491952867,2994.602,0.851744012684096
N3_random_year,3,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.710772504934212,0.9135059551875125,3515.847491952867,3295.1772,0.9372355466600326
N4_random_year,4,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.29456409450487,0.8857101715098885,3515.847491952867,3076.487,0.8750342748337042
N5_random_year,5,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,43.251859731374964,0.8599430887617384,3515.847491952867,2770.9717,0.7881376214496641
N6_random_year,6,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.544608934884756,0.914044021215794,3515.847491952867,3156.9353,0.8979158822901231
N7_random_year,7,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.609479267209153,0.9073576183038958,3515.847491952867,3355.5547,0.9544084876207662
N8_random_year,8,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.99929122560042,0.9028571697381413,3515.847491952867,3156.8804,0.8979002582789136
N9_random_year,9,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.67978675084925,0.9136062923530467,3515.847491952867,3212.584,0.9137438389258972
N10_random_year,10,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.029103611280377,0.9189514863723778,3515.847491952867,3449.272,0.9810641617848908
N11_random_year,11,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.99125133050397,0.9093595459850152,3515.847491952867,3305.8682,0.9402763264416413
N12_random_year,12,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.250861558784024,0.914995225405314,3515.847491952867,3232.325,0.9193586919142758
N13_random_year,13,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.92984040329228,0.9192729175986131,3515.847491952867,3395.602,0.9657990167529061
N14_random_year,14,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.908686215960408,0.9193414184713122,3515.847491952867,3258.7654,0.9268790493097593
N15_random_year,15,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.178834785397278,0.915228460403061,3515.847491952867,3379.2493,0.9611478527759265
N16_random_year,16,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,36.06216030181794,0.8832245638494973,3515.847491952867,2785.472,0.7922618743286112
N17_random_year,17,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.67474642970258,0.9200989554670045,3515.847491952867,3421.562,0.9731827161303442
N18_random_year,18,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,33.30202114550407,0.8921623659977059,3515.847491952867,2960.564,0.8420626809382206
N19_random_year,19,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,34.8087840110353,0.8872832104139812,3515.847491952867,2867.918,0.8157117097127052
N20_random_year,20,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.541225468603766,0.917293148304147,3515.847491952867,3304.1558,0.9397892739322053
N21_random_year,21,x_t2m,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.82139041721255,0.9034332429494285,3515.847491952867,3087.1753,0.878074290774765
N1_random_year,1,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.16333198931971,0.9347076861842496,3515.847491952867,3416.3657,0.9717047541099798
N2_random_year,2,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.942023117432008,0.9062807845029273,3515.847491952867,3094.6206,0.8801919345340694
N3_random_year,3,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.045602368398963,0.9027072063456638,3515.847491952867,2970.6428,0.844929374514931
N4_random_year,4,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.424671871118147,0.9435759355374325,3515.847491952867,3343.2427,0.9509066259083541
N5_random_year,5,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.260043331665123,0.9214418349490151,3515.847491952867,3081.3315,0.8764121737422784
N6_random_year,6,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.943917278506657,0.9483708718900212,3515.847491952867,3408.2983,0.9694101771037346
N7_random_year,7,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.74704245309175,0.949008386210086,3515.847491952867,3446.0115,0.9801367899195474
N8_random_year,8,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.431464846833823,0.9435539387215092,3515.847491952867,3549.4514,1.0095578446276954
N9_random_year,9,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.795226109432093,0.9326615050664384,3515.847491952867,3180.1553,0.9045202559884337
N10_random_year,10,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.989405525787088,0.9320327189414108,3515.847491952867,3266.5964,0.9291064083477789
N11_random_year,11,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.23959188369271,0.9441752561569808,3515.847491952867,3396.8447,0.9661524666064888
N12_random_year,12,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.28108019828057,0.885753834669539,3515.847491952867,2978.9133,0.8472817256426263
N13_random_year,13,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,28.968933397278843,0.9061936444192566,3515.847491952867,3031.1008,0.8621252306921052
N14_random_year,14,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.676792748997016,0.9459976959073776,3515.847491952867,3322.994,0.9451473376163503
N15_random_year,15,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.680066761664023,0.926558069016117,3515.847491952867,3184.605,0.9057858703364492
N16_random_year,16,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.729717225545496,0.9296354631779437,3515.847491952867,3186.288,0.9062645900399069
N17_random_year,17,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.90866438672568,0.9322941725440311,3515.847491952867,3284.9036,0.9343134399235659
N18_random_year,18,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.90530713599791,0.9258287022024985,3515.847491952867,3107.264,0.8837880263940869
N19_random_year,19,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,38.14536085088126,0.8764788045641454,3515.847491952867,2780.0337,0.7907150972188752
N20_random_year,20,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,24.181739549906435,0.9216953959722753,3515.847491952867,3071.225,0.8735376334399383
N21_random_year,21,x_t2m_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.778980973543465,0.9424286221313157,3515.847491952867,3402.2888,0.9677009102774204
N1_random_year,1,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,44.35860769469281,0.8563592497725194,3515.847491952867,2811.3281,0.7996160616848759
N2_random_year,2,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,39.33546432038531,0.8726250462049004,3515.847491952867,2887.4673,0.8212720522619753
N3_random_year,3,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,32.885624564271154,0.8935107292676291,3515.847491952867,2977.1348,0.8467758548796891
N4_random_year,4,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.538652917067118,0.9108251369725704,3515.847491952867,3418.7832,0.9723923494832954
N5_random_year,5,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,38.23215359977467,0.8761977548149927,3515.847491952867,2834.8784,0.8063143877705927
N6_random_year,6,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.587446032990158,0.9268579907594887,3515.847491952867,3242.8567,0.9223541967834019
N7_random_year,7,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,35.24139403745752,0.885882345238525,3515.847491952867,3036.9663,0.8637935278890257
N8_random_year,8,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,29.636957859047484,0.9040304670824206,3515.847491952867,2974.1204,0.8459184785845641
N9_random_year,9,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,36.191259805666725,0.8828065175998389,3515.847491952867,2974.2354,0.8459511848480292
N10_random_year,10,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.9194123055446,0.9225448564072057,3515.847491952867,3310.16,0.9414970130774235
N11_random_year,11,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,23.88427468336973,0.9226586380309472,3515.847491952867,3422.584,0.97347339217889
N12_random_year,12,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.92631908563682,0.9128079785338225,3515.847491952867,3017.6455,0.8582981812263869
N13_random_year,13,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.783075501407282,0.9294626799646295,3515.847491952867,3574.7693,1.0167589166741076
N14_random_year,14,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,34.7345089408381,0.8875237257809142,3515.847491952867,2850.3562,0.8107166786090181
N15_random_year,15,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,30.74561884682765,0.9004404333931592,3515.847491952867,3019.2905,0.8587660682820727
N16_random_year,16,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.235058843117837,0.927999080684407,3515.847491952867,3509.7124,0.9982550182784778
N17_random_year,17,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.8358983482455,0.9260534597154879,3515.847491952867,3322.6663,0.9450541490694921
N18_random_year,18,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.527813609294864,0.9302892615818857,3515.847491952867,3429.2874,0.975380007626792
N19_random_year,19,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,27.311060472226583,0.9115621201923325,3515.847491952867,3169.1902,0.9014014950308774
N20_random_year,20,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,36.098427532912524,0.8831071243590842,3515.847491952867,2848.3032,0.8101327572300835
N21_random_year,21,x_t2m_ts,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.556085364537207,0.9301977128082811,3515.847491952867,3466.7625,0.9860389163940305
N1_random_year,1,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,26.874540952574968,0.9129756449747886,3515.847491952867,3103.8025,0.882803505367742
N2_random_year,2,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,22.10026126877162,0.9284355782598313,3515.847491952867,3169.733,0.9015558602616267
N3_random_year,3,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.735895924972905,0.9360917971865523,3515.847491952867,3477.54,0.9891043473933252
N4_random_year,4,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.137253131678865,0.9412684756737355,3515.847491952867,3311.936,0.9420021894398625
N5_random_year,5,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,15.597741253808788,0.9494918490009489,3515.847491952867,3410.7434,0.9701056192026798
N6_random_year,6,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.442597320010027,0.9402797190249389,3515.847491952867,3235.5808,0.9202847444186725
N7_random_year,7,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.374266317964718,0.9437391573301548,3515.847491952867,3328.224,0.9466349518036398
N8_random_year,8,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,16.369631964975714,0.9469923350033779,3515.847491952867,3311.5728,0.9418988626457306
N9_random_year,9,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.882200886420957,0.9323798658792137,3515.847491952867,3153.5405,0.8969503183973788
N10_random_year,10,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.514551189522674,0.9432848909488734,3515.847491952867,3402.827,0.9678539561472232
N11_random_year,11,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,19.594213793748175,0.9365505881333517,3515.847491952867,3163.5938,0.8998097207688582
N12_random_year,12,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.530306531945158,0.930281189072437,3515.847491952867,3261.0303,0.9275232446519375
N13_random_year,13,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.014996549877996,0.931949850833268,3515.847491952867,3114.5688,0.885865742124745
N14_random_year,14,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,18.01803173259982,0.9416545349325101,3515.847491952867,3236.4756,0.920539242201262
N15_random_year,15,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.004210733155546,0.9449374605364615,3515.847491952867,3434.5942,0.9768894259897248
N16_random_year,16,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,20.246231323349654,0.934439243977601,3515.847491952867,3322.6025,0.9450360252164892
N17_random_year,17,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.86270360288866,0.9292048305678517,3515.847491952867,3054.3193,0.8687291877501169
N18_random_year,18,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.718609367330046,0.9426241157065113,3515.847491952867,3632.3704,1.0331421853882905
N19_random_year,19,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.011782641274372,0.944912941404339,3515.847491952867,3339.1633,0.9497463521159152
N20_random_year,20,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,21.512045484989372,0.9303403214623155,3515.847491952867,3201.7334,0.9106576453517062
N21_random_year,21,x_t2m_ts_al2,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,17.66285060902443,0.9428046720920925,3515.847491952867,3167.257,0.9008516687164042
N1_random_year,1,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,41.445892429197436,0.8657911194293492,3515.847491952867,2683.136,0.7631548275257483
N2_random_year,2,x_t2m_swd,64,relu,0.2,<class 'keras.src.optimizers.adam.Adam'>,0.001,1000,25.834702818579824,0.9163428185053518,3515.847491952867,3122.462,0.8881107389354189
