t2m,ts,al2,swd,date,dailyQ,runoff
-2.9444048,-6.328685,0.8096905,3.9310699,2014-11-16,0.0,0.0
-3.8646035,-6.9793715,0.8133069,6.3945756,2014-11-17,0.0,0.0
-10.895514,-12.791061,0.8136075,5.5588884,2014-11-18,0.0,0.0
-11.250191,-14.175139,0.8146703,4.1136084,2014-11-19,0.0,0.0
-5.6664896,-8.456648,0.8107389,2.3188949,2014-11-20,0.0,0.0
-7.8468475,-9.912394,0.8119971,1.8502175,2014-11-21,0.0,0.0
-12.261602,-14.885614,0.813107,3.5877738,2014-11-22,0.0,0.0
-4.114732,-7.0912914,0.81054306,1.8873764,2014-11-23,0.0,0.0
-8.955618,-11.341084,0.8118409,2.396729,2014-11-24,0.0,0.0
-13.888355,-15.407066,0.811705,1.8484422,2014-11-25,0.0,0.0
-20.772823,-23.22261,0.81384444,1.857631,2014-11-26,0.0,0.0
-19.33601,-21.515759,0.8151829,1.4517176,2014-11-27,0.0,0.0
-23.533428,-25.947235,0.81881523,1.4611142,2014-11-28,0.0,0.0
-23.33879,-25.148499,0.81239384,0.9575231,2014-11-29,0.0,0.0
-25.118385,-26.710495,0.8107629,0.8281706,2014-11-30,0.0,0.0
-24.66806,-26.817554,0.8155744,0.7101869,2014-12-01,0.0,0.0
-18.627018,-20.299295,0.8100164,0.47862932,2014-12-02,0.0,0.0
-21.568203,-23.905132,0.80998135,0.35492313,2014-12-03,0.0,0.0
-21.332037,-23.914219,0.8122487,0.23762825,2014-12-04,0.0,0.0
-8.172691,-10.643774,0.80973434,0.12272264,2014-12-05,0.0,0.0
-12.161215,-13.429075,0.8097499,0.06079758,2014-12-06,0.0,0.0
-16.197956,-17.876766,0.80951136,0.06074459,2014-12-07,0.0,0.0
-16.7803,-19.471508,0.8094833,0.0,2014-12-08,0.0,0.0
-20.420696,-21.958742,0.80951536,0.0,2014-12-09,0.0,0.0
-23.616333,-25.35446,0.80989164,0.0,2014-12-10,0.0,0.0
-17.482681,-18.734537,0.8095685,0.0,2014-12-11,0.0,0.0
-11.327169,-11.931865,0.80950296,0.0,2014-12-12,0.0,0.0
-18.862415,-19.739517,0.8099735,0.0,2014-12-13,0.0,0.0
-18.4561,-20.175201,0.8099182,0.0,2014-12-14,0.0,0.0
-10.113281,-10.89222,0.80966717,0.0,2014-12-15,0.0,0.0
-17.56533,-18.088516,0.80974203,0.0,2014-12-16,0.0,0.0
-23.71428,-25.118973,0.80975187,0.0,2014-12-17,0.0,0.0
-26.595978,-28.749321,0.8159603,0.0,2014-12-18,0.0,0.0
-23.371044,-25.685324,0.81155515,0.0,2014-12-19,0.0,0.0
-19.031376,-20.78632,0.80975807,0.0,2014-12-20,0.0,0.0
-22.259228,-23.7564,0.8105116,0.0,2014-12-21,0.0,0.0
-25.554977,-27.69748,0.8153517,0.0,2014-12-22,0.0,0.0
-16.727211,-18.51122,0.809759,0.0,2014-12-23,0.0,0.0
-10.258792,-10.880861,0.8097706,0.0,2014-12-24,0.0,0.0
-15.743356,-17.089928,0.811512,0.0,2014-12-25,0.0,0.0
-15.94361,-18.874245,0.81586665,0.0,2014-12-26,0.0,0.0
-3.0507512,-4.2512164,0.82067513,0.0,2014-12-27,0.0,0.0
-5.2514834,-7.8811727,0.82348144,0.0,2014-12-28,0.0,0.0
-11.907085,-14.192514,0.8228279,0.0,2014-12-29,0.0,0.0
-13.292572,-15.451115,0.8242241,0.0,2014-12-30,0.0,0.0
-11.3568535,-14.84745,0.81952447,0.0,2014-12-31,0.0,0.0
-12.445814,-15.087736,0.8121669,0.0,2015-01-01,0.0,0.0
-18.514887,-19.851788,0.8134046,0.0,2015-01-02,0.0,0.0
-20.622513,-23.06449,0.81497234,0.0,2015-01-03,0.0,0.0
-19.735592,-22.673077,0.8194734,0.008371896,2015-01-04,0.0,0.0
-25.208153,-28.098564,0.8215637,0.05185076,2015-01-05,0.0,0.0
-30.98386,-33.250195,0.81973755,0.10049937,2015-01-06,0.0,0.0
-30.056633,-32.29839,0.8169569,0.15591224,2015-01-07,0.0,0.0
-27.232542,-29.813534,0.8157964,0.2278893,2015-01-08,0.0,0.0
-28.841398,-31.308796,0.8134934,0.28615344,2015-01-09,0.0,0.0
-25.001457,-26.843857,0.8141962,0.3603313,2015-01-10,0.0,0.0
-30.745895,-33.5158,0.81954175,0.49492404,2015-01-11,0.0,0.0
-28.823359,-31.362694,0.8134655,0.57639873,2015-01-12,0.0,0.0
-22.414566,-25.663296,0.8134495,0.733904,2015-01-13,0.0,0.0
-19.905262,-22.804842,0.8134669,0.96903527,2015-01-14,0.0,0.0
-21.629015,-24.022041,0.8137085,1.127204,2015-01-15,0.0,0.0
-19.006203,-21.088493,0.8141428,1.6365689,2015-01-16,0.0,0.0
-12.102149,-14.583315,0.8134036,1.5097938,2015-01-17,0.0,0.0
-7.297077,-9.3095,0.81277883,1.5397451,2015-01-18,0.0,0.0
-18.250277,-19.329308,0.8113351,2.0417778,2015-01-19,0.0,0.0
-23.76217,-25.85859,0.815388,3.3390102,2015-01-20,0.0,0.0
-23.229107,-24.421783,0.81236976,2.388136,2015-01-21,0.0,0.0
-26.23206,-26.763855,0.81098497,3.1982555,2015-01-22,0.0,0.0
-26.396141,-28.260895,0.81212294,3.7259712,2015-01-23,0.0,0.0
-29.516945,-32.257023,0.81921303,5.9718075,2015-01-24,0.0,0.0
-28.464584,-31.138828,0.8170423,4.930333,2015-01-25,0.0,0.0
-23.746819,-25.684639,0.8134048,4.787995,2015-01-26,0.0,0.0
-24.8451,-24.84935,0.81054264,4.4588985,2015-01-27,0.0,0.0
-27.1363,-29.253368,0.8143008,8.429264,2015-01-28,0.0,0.0
-19.309786,-21.989733,0.8124606,6.658266,2015-01-29,0.0,0.0
-13.159546,-14.841551,0.8104613,6.556452,2015-01-30,0.0,0.0
-14.586775,-15.816509,0.81071514,6.8187356,2015-01-31,0.0,0.0
-23.059124,-26.04647,0.81500757,11.409499,2015-02-01,0.0,0.0
-2.6897788,-4.506359,0.78411025,3.6055775,2015-02-02,0.0,0.0
-6.701186,-7.680806,0.79880357,10.348596,2015-02-03,0.0,0.0
-17.430712,-18.346731,0.8247421,8.379789,2015-02-04,0.0,0.0
-18.610771,-20.200397,0.81234396,13.044402,2015-02-05,0.0,0.0
-20.436827,-22.318142,0.816387,17.56939,2015-02-06,0.0,0.0
-12.940371,-15.011268,0.8140434,12.892675,2015-02-07,0.0,0.0
-24.036964,-25.671286,0.8158063,14.05485,2015-02-08,0.0,0.0
-27.030598,-27.067463,0.81099427,14.048023,2015-02-09,0.0,0.0
-22.506645,-23.484951,0.8106469,14.749567,2015-02-10,0.0,0.0
-22.033783,-24.09562,0.81063104,18.362682,2015-02-11,0.0,0.0
-23.867813,-26.271072,0.81063926,20.826412,2015-02-12,0.0,0.0
-24.933064,-26.397602,0.81177336,22.68012,2015-02-13,0.0,0.0
-36.307934,-38.006035,0.8193418,32.890312,2015-02-14,0.0,0.0
-36.73232,-38.954605,0.81884205,34.89003,2015-02-15,0.0,0.0
-34.012466,-36.063744,0.816579,36.024555,2015-02-16,0.0,0.0
-28.531118,-31.12851,0.81530523,30.1129,2015-02-17,0.0,0.0
-26.091766,-28.625841,0.81029296,27.421585,2015-02-18,0.0,0.0
-22.399134,-24.424175,0.8102856,26.888504,2015-02-19,0.0,0.0
-21.648447,-22.926083,0.8109029,28.902122,2015-02-20,0.0,0.0
-27.03297,-29.66563,0.81537175,44.013298,2015-02-21,0.0,0.0
-30.66724,-33.463585,0.81574655,49.212566,2015-02-22,0.0,0.0
-25.537752,-26.87284,0.81097317,32.447983,2015-02-23,0.0,0.0
-26.726292,-29.28619,0.8150752,53.681244,2015-02-24,0.0,0.0
-23.255482,-26.640902,0.81796366,56.315857,2015-02-25,0.0,0.0
-24.764557,-27.247047,0.81528485,56.704617,2015-02-26,0.0,0.0
-21.421127,-24.31491,0.81046355,43.93734,2015-02-27,0.0,0.0
-19.63728,-22.562294,0.8102251,54.020924,2015-02-28,0.0,0.0
-21.147295,-24.006891,0.81022406,58.25167,2015-03-01,0.0,0.0
-24.84019,-27.378342,0.8112184,65.04793,2015-03-02,0.0,0.0
-27.289314,-29.49218,0.8122691,67.26345,2015-03-03,0.0,0.0
-16.433933,-20.149921,0.8117419,52.709785,2015-03-04,0.0,0.0
-20.004421,-21.28638,0.81062484,57.321995,2015-03-05,0.0,0.0
-29.312288,-31.513752,0.8101202,70.44849,2015-03-06,0.0,0.0
-29.224527,-30.26294,0.81012356,57.025574,2015-03-07,0.0,0.0
-24.944794,-26.364628,0.81012,61.14286,2015-03-08,0.0,0.0
-24.587746,-24.790771,0.81003344,57.882607,2015-03-09,0.0,0.0
-26.34739,-28.058323,0.81173533,84.55495,2015-03-10,0.0,0.0
-29.367014,-31.21237,0.8100612,87.72925,2015-03-11,0.0,0.0
-25.321377,-27.153696,0.8100649,76.98686,2015-03-12,0.0,0.0
-12.247499,-15.965335,0.8126478,67.005806,2015-03-13,0.0,0.0
-11.157236,-14.212048,0.81035846,96.029175,2015-03-14,0.0,0.0
-19.811844,-20.687954,0.8111036,87.123245,2015-03-15,0.0,0.0
-20.620003,-23.086735,0.8166263,110.72693,2015-03-16,0.0,0.0
-15.366972,-18.271042,0.81649345,115.26309,2015-03-17,0.0,0.0
-9.880262,-12.586193,0.814551,96.57617,2015-03-18,0.0,0.0
-5.6982,-8.78852,0.81154054,109.772934,2015-03-19,0.0,0.0
-5.1471496,-7.957982,0.81249475,85.298065,2015-03-20,0.0,0.0
-7.384555,-7.833065,0.8145983,65.81268,2015-03-21,0.0,0.0
-12.160488,-12.835638,0.8144603,77.722336,2015-03-22,0.0,0.0
-9.583216,-12.098338,0.8180664,116.68085,2015-03-23,0.0,0.0
-6.1922884,-8.340811,0.81283253,81.33447,2015-03-24,0.0,0.0
-15.670343,-17.050327,0.8105996,134.45837,2015-03-25,0.0,0.0
-21.496681,-23.331028,0.81058,147.57349,2015-03-26,0.0,0.0
-21.93201,-23.632717,0.8107292,134.82721,2015-03-27,0.0,0.0
-20.21182,-21.343943,0.8107178,122.31181,2015-03-28,0.0,0.0
-22.795544,-24.48249,0.812134,160.88312,2015-03-29,0.0,0.0
-24.220213,-26.204487,0.8146742,162.40958,2015-03-30,0.0,0.0
-23.025555,-24.942614,0.8128786,170.59764,2015-03-31,0.0,0.0
-19.230255,-21.953503,0.81513107,173.00034,2015-04-01,0.0,0.0
-14.135133,-16.677692,0.8120335,146.18814,2015-04-02,0.0,0.0
-11.299147,-11.707663,0.810635,114.281555,2015-04-03,0.0,0.0
-14.511129,-17.16124,0.8140532,179.40688,2015-04-04,0.0,0.0
-13.666589,-16.26848,0.8143549,185.47736,2015-04-05,0.0,0.0
-12.370016,-15.300073,0.813588,185.30089,2015-04-06,0.0,0.0
-15.017648,-17.113634,0.811782,174.22867,2015-04-07,0.0,0.0
-19.840563,-21.229507,0.80992377,193.27176,2015-04-08,0.0,0.0
-24.695312,-25.53416,0.8118199,193.18483,2015-04-09,0.0,0.0
-18.086014,-19.08928,0.81188035,140.72281,2015-04-10,0.0,0.0
-11.452573,-12.211471,0.8104133,146.92336,2015-04-11,0.0,0.0
-18.03344,-18.494392,0.8092986,209.33743,2015-04-12,0.0,0.0
-18.120533,-19.730911,0.81394744,196.2471,2015-04-13,0.0,0.0
-8.649946,-9.371501,0.8097634,137.8746,2015-04-14,0.0,0.0
-6.579155,-6.3687706,0.8189702,86.195496,2015-04-15,0.0,0.0
-17.9285,-17.131508,0.81396943,191.54155,2015-04-16,0.0,0.0
-18.334267,-17.478563,0.81341004,164.74988,2015-04-17,0.0,0.0
-18.527771,-20.275562,0.8136307,237.88446,2015-04-18,0.0,0.0
-17.268257,-17.96944,0.8135188,186.27008,2015-04-19,0.0,0.0
-17.983562,-18.542799,0.81236863,226.73135,2015-04-20,0.0,0.0
-15.995703,-17.044483,0.8154421,196.36171,2015-04-21,0.0,0.0
-13.14776,-13.978435,0.80910856,243.25061,2015-04-22,0.0,0.0
-16.065092,-17.305197,0.81019986,252.45135,2015-04-23,0.0,0.0
-16.314648,-17.6748,0.8090927,259.57684,2015-04-24,0.0,0.0
-17.448349,-19.258198,0.8120922,264.1763,2015-04-25,0.0,0.0
-14.877475,-16.495167,0.81232315,248.33513,2015-04-26,0.0,0.0
-11.551615,-13.386757,0.8112582,253.18085,2015-04-27,0.0,0.0
-9.066965,-10.227848,0.81181,153.71211,2015-04-28,0.0,0.0
-6.838373,-6.895194,0.8132671,157.50357,2015-04-29,0.0,0.0
-14.287333,-14.471178,0.8162186,278.80014,2015-04-30,0.0,0.0
-19.016691,-19.416653,0.8206909,257.05145,2015-05-01,0.0,0.0
-19.418182,-20.522228,0.8161175,290.27744,2015-05-02,0.0,0.0
-8.894156,-10.629223,0.81837547,227.76645,2015-05-03,0.0,0.0
-6.081282,-7.382102,0.8143017,239.79303,2015-05-04,0.0,0.0
-3.997913,-5.8968077,0.81032306,247.72931,2015-05-05,0.0,0.0
-2.4587228,-4.0239716,0.7928394,240.31494,2015-05-06,0.0,0.0
-1.9535692,-3.9659817,0.7802341,288.55838,2015-05-07,0.0,0.0
-1.816183,-3.7176337,0.7746991,256.92273,2015-05-08,197839.8,5.7679241982507286
-3.4141636,-2.8605278,0.84999084,234.93988,2015-05-09,0.0,0.0
-5.4202404,-6.6065936,0.86547756,202.41609,2015-05-10,0.0,0.0
-2.275854,-4.3443866,0.8605775,274.21204,2015-05-11,6528.6,0.19033819241982508
-4.706162,-6.996045,0.85819554,292.82306,2015-05-12,0.0,0.0
-4.2666664,-7.1027455,0.85743207,299.27924,2015-05-13,0.0,0.0
-1.8301471,-4.06979,0.85378736,264.51007,2015-05-14,0.0,0.0
-7.3702197,-9.459891,0.8488539,324.72974,2015-05-15,0.0,0.0
-9.120407,-10.966236,0.8479088,321.9781,2015-05-16,0.0,0.0
-3.7695918,-4.6400285,0.8445522,126.11107,2015-05-17,0.0,0.0
-1.3290648,-2.1335344,0.8007233,145.85667,2015-05-18,0.0,0.0
-9.318132,-9.811067,0.84065,266.94006,2015-05-19,0.0,0.0
-8.488152,-7.527134,0.8251623,236.7739,2015-05-20,0.0,0.0
-7.8006144,-8.404648,0.8116053,330.40417,2015-05-21,0.0,0.0
-3.1369915,-4.4848833,0.78551245,187.47641,2015-05-22,0.0,0.0
-3.4023504,-2.7935834,0.87940705,278.6798,2015-05-23,0.0,0.0
-6.8886905,-8.920834,0.87194073,349.71997,2015-05-24,0.0,0.0
-4.637545,-6.9452496,0.8736673,314.17108,2015-05-25,0.0,0.0
-6.0153613,-8.104422,0.8670354,347.82166,2015-05-26,0.0,0.0
-3.9204164,-5.873823,0.8680165,311.9016,2015-05-27,0.0,0.0
-5.7709484,-7.3116016,0.8550391,350.17325,2015-05-28,0.0,0.0
-2.2792783,-4.3039665,0.85909843,293.7763,2015-05-29,0.0,0.0
-1.7096816,-4.3510265,0.85623896,326.67902,2015-05-30,4912.2,0.1432128279883382
1.3793427,-1.9948604,0.80344474,333.0798,2015-05-31,11188.8,0.326204081632653
0.45856836,-2.0329957,0.7594202,351.27826,2015-06-01,1623.6000000000001,0.04733527696793004
-1.1100487,-1.7622558,0.7602998,295.75055,2015-06-02,0.0,0.0
-0.31470022,-0.63177764,0.76809394,341.17188,2015-06-03,0.0,0.0
-1.557926,-2.9611888,0.76724184,365.2729,2015-06-04,0.0,0.0
0.2763562,-2.0944989,0.7615417,300.63046,2015-06-05,0.0,0.0
1.4354808,-0.5581755,0.7545466,311.24603,2015-06-06,0.0,0.0
1.6763643,-0.48408633,0.7538663,242.05789,2015-06-07,146430.0,4.2690962099125365
-0.7775364,-1.5738926,0.79885316,311.43478,2015-06-08,184194.0,5.370087463556851
-1.328406,-1.5719256,0.77523303,276.70612,2015-06-09,12159.0,0.3544897959183673
-0.23039767,-1.7482522,0.67201746,362.73694,2015-06-10,0.0,0.0
0.21358907,-1.8418157,0.60079455,364.84943,2015-06-11,0.0,0.0
0.22884035,-1.578908,0.594463,367.6388,2015-06-12,0.0,0.0
0.086523,-1.7219911,0.59294325,367.21106,2015-06-13,307191.6,8.95602332361516
0.50369495,-1.5852575,0.58929104,367.57083,2015-06-14,451524.6,13.16398250728863
0.10909635,-1.5897824,0.59141433,363.35675,2015-06-15,357786.0,10.431078717201167
2.0611074,-0.24531904,0.58917844,285.65836,2015-06-16,388612.8,11.329819241982507
1.2625794,-0.9451872,0.5867086,349.40857,2015-06-17,407993.4,11.894851311953353
2.0605934,-0.69896984,0.5818201,243.01132,2015-06-18,529633.8,15.44121865889213
3.3089685,0.0,0.55557054,346.96564,2015-06-19,771984.0,22.506822157434403
3.3935618,-0.035276838,0.5726024,257.35266,2015-06-20,1001257.2,29.191172011661806
2.548356,-0.28536072,0.55050004,369.79276,2015-06-21,957182.4,27.906192419825075
3.979889,-0.018913692,0.5576162,317.5294,2015-06-22,1078216.2,31.43487463556851
4.1582704,-0.0035536024,0.5464616,340.88843,2015-06-23,1172617.2,34.187090379008744
4.81075,0.0,0.5247628,311.3224,2015-06-24,1210053.6,35.2785306122449
4.2883434,-0.023250792,0.50742555,362.9409,2015-06-25,1291811.4,37.66213994169096
3.981474,-0.2595853,0.5077312,379.29974,2015-06-26,1316527.2,38.38271720116618
4.6096983,-0.038472917,0.47088614,370.75055,2015-06-27,1098914.4,32.03832069970845
4.3941145,-0.017223993,0.4481196,355.98962,2015-06-28,1077814.8,31.42317201166181
4.0639396,-0.10004012,0.44799572,359.46362,2015-06-29,1200209.4,34.991527696793
4.203517,-0.051717654,0.4494055,358.21716,2015-06-30,1192334.4,34.7619358600583
3.731151,-0.087587975,0.44570947,364.83398,2015-07-01,1172323.8,34.17853644314869
3.434801,-0.13670467,0.44621152,362.05402,2015-07-02,1088773.2,31.74265889212828
3.21834,-0.18930668,0.44412908,358.8526,2015-07-03,1012746.6,29.52613994169096
3.9808524,-0.060036022,0.44694513,345.82584,2015-07-04,1003923.0,29.268892128279884
3.4719553,-0.048802484,0.44489855,351.08582,2015-07-05,1060506.0,30.918542274052477
3.633794,-0.21144189,0.44679463,346.01404,2015-07-06,1068811.2,31.160676384839647
5.1370344,0.0,0.44717813,354.36353,2015-07-07,1208563.2,35.23507871720116
3.8219833,-0.020204544,0.44685355,350.6266,2015-07-08,1151186.4,33.562285714285714
2.855479,-0.28464496,0.4479385,349.6374,2015-07-09,881821.8,25.70909037900875
2.651399,-0.4184495,0.44886142,284.88467,2015-07-10,848790.0,24.74606413994169
2.7727811,-0.0031272098,0.45089716,229.5715,2015-07-11,685477.8,19.984775510204084
1.8740273,-0.59036773,0.44665653,333.7669,2015-07-12,651535.2,18.995195335276964
2.406761,-0.21058974,0.45200765,244.8945,2015-07-13,641305.8,18.696962099125365
2.1314342,-0.45653364,0.44844586,306.10992,2015-07-14,658609.2,19.20143440233236
2.996889,-0.4828487,0.44854593,336.53482,2015-07-15,802767.6,23.404303206997085
3.793819,-0.0019759072,0.44453824,336.25504,2015-07-16,1066260.6,31.086314868804667
3.4770513,-0.17398548,0.44757143,336.87018,2015-07-17,971969.4,28.33730029154519
2.5867538,-0.33478048,0.4475891,322.09546,2015-07-18,917830.8,26.758915451895042
2.5229402,-0.3969644,0.447959,328.6226,2015-07-19,891784.8,25.999556851311954
3.5174193,-0.03954347,0.4482695,315.63358,2015-07-20,809020.8,23.58661224489796
2.5806122,-0.21603383,0.44957465,286.47775,2015-07-21,875268.0,25.51801749271137
2.391755,0.0,0.45076025,227.1047,2015-07-22,792232.2,23.097148688046644
2.1705081,-0.020338058,0.46881294,235.47467,2015-07-23,584695.8,17.04652478134111
1.4288002,-0.9246162,0.51311773,306.04523,2015-07-24,784614.6,22.875061224489798
1.6674005,-0.0047486625,0.5549147,184.15747,2015-07-25,785732.4,22.907650145772596
1.110442,-0.017090268,0.5896129,158.6366,2015-07-26,786702.6,22.935935860058308
1.2815899,-0.19626437,0.6398213,281.8006,2015-07-27,686894.4,20.026075801749272
-0.029491425,-1.712456,0.5927241,294.66644,2015-07-28,589946.4,17.199603498542274
0.74977076,-1.0991974,0.55138063,289.08273,2015-07-29,606663.0,17.686967930029155
0.51426506,-1.1551076,0.49516827,304.10275,2015-07-30,606195.0,17.67332361516035
0.8244193,-0.95188946,0.46818203,293.81882,2015-07-31,610198.2,17.79003498542274
0.79443717,-1.6316323,0.49365228,304.45886,2015-08-01,539852.4,15.739137026239067
1.565335,-1.3217984,0.51379895,298.63812,2015-08-02,661820.4,19.295055393586004
1.0468817,-1.292453,0.513355,246.80783,2015-08-03,644475.6,18.789376093294457
1.6612852,-0.1349286,0.51793766,133.6673,2015-08-04,770103.0,22.45198250728863
2.3040714,-0.18064012,0.51139414,264.5387,2015-08-05,755866.8,22.036932944606416
0.76095974,-1.3572866,0.4871056,283.8266,2015-08-06,730013.4,21.28318950437318
1.9350829,-0.55777955,0.4740864,202.69571,2015-08-07,742579.2,21.64953935860058
1.5638375,-0.18229198,0.47502124,59.85844,2015-08-08,783862.2,22.853125364431488
1.4839114,0.0,0.46143886,147.18303,2015-08-09,886728.6,25.852145772594753
0.7966611,-0.19976436,0.6216853,167.80695,2015-08-10,1022164.2,29.8007055393586
-0.11463866,-1.1505157,0.6737868,184.01166,2015-08-11,621012.6,18.105323615160348
-0.5623274,-0.596109,0.8015636,220.85979,2015-08-12,493945.2,14.400734693877551
-2.0754619,-3.5918672,0.7802709,248.7283,2015-08-13,406909.8,11.863259475218658
2.2858462,-0.37407154,0.68602467,201.04391,2015-08-14,453486.60000000003,13.221183673469389
2.3532264,-0.44024107,0.5981732,254.37274,2015-08-15,509927.4,14.86668804664723
1.9825205,-0.80020183,0.55441916,169.8134,2015-08-16,481530.6,14.038793002915451
1.8176441,-0.14106019,0.523641,107.413055,2015-08-17,640445.4,18.67187755102041
2.2106807,-0.3750252,0.50035405,181.16739,2015-08-18,662583.6,19.317306122448976
2.8675225,-0.008002917,0.4904846,170.48601,2015-08-19,663373.8,19.340344023323617
1.7688303,-0.00033717684,0.5112261,78.28047,2015-08-20,925277.4,26.97601749271137
0.3209184,-0.28036416,0.68875575,134.6259,2015-08-21,648450.0,18.905247813411076
-3.0145552,-3.558184,0.7013992,194.86122,2015-08-22,460438.2,13.423854227405249
-2.606635,-4.2442408,0.67774856,229.94788,2015-08-23,343717.2,10.020909620991254
-2.5484686,-3.9819608,0.66087455,223.88058,2015-08-24,295020.0,8.601166180758018
-2.869587,-4.5253296,0.6567917,224.43903,2015-08-25,273054.6,7.96077551020408
-4.3678527,-5.4920354,0.6595945,223.12538,2015-08-26,229820.4,6.700303206997085
-1.1057462,-4.007327,0.6582526,146.5509,2015-08-27,242872.2,7.080822157434403
2.9698591,-0.0039141974,0.54803383,95.52759,2015-08-28,711111.6,20.7321166180758
2.8995328,0.0,0.45421857,72.465195,2015-08-29,957076.2,27.903096209912533
3.923555,0.0,0.4514516,135.89828,2015-08-30,886996.7999999999,25.85996501457726
2.112825,0.0,0.4978129,70.71237,2015-08-31,955877.4,27.86814577259475
0.7170973,-1.2999002,0.60160077,161.26845,2015-09-01,630734.4,18.388758017492712
0.05625713,-1.1354059,0.58483404,184.24178,2015-09-02,405552.6,11.823690962099123
0.5090712,-2.0967765,0.5556968,118.30893,2015-09-03,275994.0,8.046472303206997
2.4427094,0.0,0.5027166,38.224716,2015-09-04,454824.0,13.260174927113702
1.1034474,-0.0014121798,0.5495913,109.10679,2015-09-05,648460.8,18.905562682215745
-0.117341146,-0.7480932,0.591091,109.41478,2015-09-06,430095.6,12.539230320699708
3.0320694,-0.6231646,0.56332904,119.41663,2015-09-07,231433.2,6.74732361516035
1.3929505,-1.3425555,0.53694385,172.31691,2015-09-08,227975.4,6.646513119533528
-0.8142075,-0.8793684,0.5932076,110.69644,2015-09-09,216754.2,6.319364431486881
-2.8756356,-2.7525263,0.6703966,144.54395,2015-09-10,35172.0,1.0254227405247813
-3.159688,-4.1586685,0.855196,135.89618,2015-09-11,0.0,0.0
-5.7111797,-7.4660892,0.86769676,161.38632,2015-09-12,0.0,0.0
-5.0077286,-7.4026203,0.86806965,159.43092,2015-09-13,136765.8,3.9873411078717194
-3.4407048,-6.5090995,0.8655,157.84969,2015-09-14,138785.4,4.046221574344023
-0.28717697,-3.0805678,0.7100882,118.25337,2015-09-15,0.0,0.0
0.5116503,-1.1904833,0.6153492,74.79204,2015-09-16,0.0,0.0
-0.19900173,-0.4896127,0.7867692,70.74478,2015-09-17,0.0,0.0
-4.1726704,-4.9268756,0.86448884,133.0386,2015-09-18,0.0,0.0
-7.599326,-8.383317,0.860559,105.985,2015-09-19,0.0,0.0
-7.50368,-8.432411,0.846328,125.18427,2015-09-20,0.0,0.0
-9.036819,-11.48513,0.8453016,131.22299,2015-09-21,0.0,0.0
-10.114862,-11.612024,0.8398404,117.87225,2015-09-22,0.0,0.0
-9.6549425,-12.144264,0.841396,120.70983,2015-09-23,0.0,0.0
-3.3703895,-5.3648,0.83565855,70.950806,2015-09-24,0.0,0.0
-5.547167,-7.7146034,0.83435,99.610916,2015-09-25,0.0,0.0
-4.5220838,-7.3361654,0.8338512,111.539825,2015-09-26,0.0,0.0
-6.548044,-8.493364,0.8308697,91.504684,2015-09-27,0.0,0.0
-4.9845257,-6.9455023,0.8297333,85.12043,2015-09-28,0.0,0.0
-5.4613776,-7.5894938,0.82833505,67.50484,2015-09-29,0.0,0.0
-6.8391123,-8.667074,0.82575846,97.50476,2015-09-30,0.0,0.0
-8.821018,-10.165882,0.8252567,62.90226,2015-10-01,0.0,0.0
-6.395034,-7.5628276,0.8263362,29.455536,2015-10-02,0.0,0.0
-6.028454,-6.430147,0.82339215,60.078964,2015-10-03,0.0,0.0
-14.853363,-16.120188,0.8224332,87.45299,2015-10-04,0.0,0.0
-18.420591,-20.102661,0.82271206,68.39621,2015-10-05,0.0,0.0
-18.668,-20.416582,0.8219943,84.58794,2015-10-06,0.0,0.0
-17.45987,-19.290487,0.8182002,72.06276,2015-10-07,0.0,0.0
-10.286462,-13.249715,0.82300496,77.099014,2015-10-08,0.0,0.0
-7.755481,-10.904471,0.82022715,71.75858,2015-10-09,0.0,0.0
-4.2159986,-7.3968573,0.8210678,71.09062,2015-10-10,0.0,0.0
-5.405655,-8.493052,0.8198507,67.62344,2015-10-11,0.0,0.0
-2.28378,-5.1980457,0.81762135,48.02575,2015-10-12,0.0,0.0
-3.612207,-5.1829023,0.82032084,31.070673,2015-10-13,0.0,0.0
-4.3729353,-6.6924524,0.8331015,58.17062,2015-10-14,0.0,0.0
-0.26809144,-0.95752335,0.8265437,16.356167,2015-10-15,0.0,0.0
-2.4632478,-3.620143,0.8382761,40.518856,2015-10-16,77711.4,2.2656384839650143
-6.048995,-7.8573723,0.83801544,33.350163,2015-10-17,173264.4,5.051440233236152
-10.843943,-12.673071,0.8237685,52.17583,2015-10-18,157377.6,4.588268221574344
-14.795977,-16.77291,0.8213701,49.05593,2015-10-19,167353.2,4.879102040816327
-16.90765,-19.44552,0.8245168,48.170624,2015-10-20,176094.0,5.133935860058309
-20.326956,-22.521187,0.8238195,46.271538,2015-10-21,235895.4,6.877416909620991
-22.559155,-24.48838,0.8222203,37.15275,2015-10-22,213082.2,6.212309037900876
-16.425213,-17.850079,0.8174794,30.271038,2015-10-23,261298.8,7.6180408163265305
-15.474125,-17.743622,0.8209602,37.226273,2015-10-24,157615.2,4.595195335276968
-8.940448,-11.095327,0.81956494,15.240009,2015-10-25,262274.4,7.6464839650145775
-5.0046167,-5.78021,0.81711066,22.987104,2015-10-26,332346.6,9.68940524781341
-12.09888,-12.397951,0.8143959,19.347727,2015-10-27,187216.2,5.458198250728863
-13.066376,-13.507238,0.8136679,16.30048,2015-10-28,155768.4,4.5413527696793
